,horas_estudio_semanal,nota_anterior,tasa_asistencia,horas_sueno,edad,nivel_dificultad,horario_estudio_preferido,estilo_aprendizaje,nota_final,aprobado,tiene_tutor_No,tiene_tutor_Sí
41,0.8216688891203655,0.7690707610893264,0.9823504377418706,0.3895585394724591,0.09090909090909083,1.0,0.46312811664270903,0.7585376091962521,0.5928571428571427,1.0,0.0,1.0
42,0.27482512069441406,0.41326667555617264,0.7835936914435935,0.1634035888887828,0.9999999999999998,0.0,1.0,1.0,0.49714285714285705,1.0,0.0,1.0
43,0.2163848594866031,0.502228858744298,0.5322252679914756,0.6381342175872436,0.9999999999999998,1.0,0.46312811664270903,0.0,0.4985714285714286,1.0,1.0,0.0
44,0.0,0.37460763400747693,0.4754813366129672,0.7886536725406644,0.909090909090909,1.0,0.46312811664270903,0.7585376091962521,0.41857142857142854,0.0,1.0,0.0
45,0.284691257060044,0.5039260592837227,0.29467837560577237,0.5012783735524015,0.6363636363636365,0.5,0.0,0.7585376091962521,0.29571428571428576,0.0,1.0,0.0
46,0.5962258614327233,0.8422999363291035,0.7755378492447331,0.5012783735524015,0.0,0.0,1.0,0.7585376091962521,0.44428571428571434,1.0,0.0,1.0
47,0.20858981161433446,0.5544742213946223,0.6784023693266983,0.9263926084598749,0.2727272727272727,0.5,0.5610630834350037,0.6358220473114296,0.4471428571428571,1.0,1.0,0.0
48,0.4351562294077148,0.5560918271762243,0.9268634085317538,0.5400026028211112,0.8181818181818181,0.0,0.5610630834350037,0.7585376091962521,0.687142857142857,1.0,1.0,0.0
49,0.6027650562474708,0.3729622162208687,0.7110579813099275,0.6507357734620601,0.9999999999999998,0.0,0.5610630834350037,0.4659204042733567,0.5828571428571427,1.0,0.0,1.0
50,0.40939488154567977,0.6344255244654895,1.0,0.2626131824721908,0.36363636363636354,0.0,0.0,0.0,0.8614285714285712,1.0,0.0,1.0
51,0.6271119300277731,0.6288322359108678,0.5914063085564033,0.2751165348519532,0.7272727272727273,1.0,0.0,0.4659204042733567,0.4914285714285715,1.0,0.0,1.0
52,0.6690194311946919,0.8285212868432459,0.08536240739560452,0.7344494420075774,0.5454545454545452,1.0,1.0,0.7585376091962521,0.5957142857142856,1.0,1.0,0.0
53,0.7135988329020228,0.8559960580261152,0.4843364802125758,0.27228178274116244,0.6363636363636365,1.0,1.0,0.4659204042733567,0.8728571428571428,1.0,0.0,1.0
54,0.0,0.2932276217989744,0.7564236046789892,0.6937082112045191,0.909090909090909,0.5,0.46312811664270903,0.4659204042733567,0.49714285714285705,1.0,1.0,0.0
55,0.3256668979412702,0.4761713164950429,0.49209351366488097,0.5012783735524015,0.7272727272727273,1.0,0.46312811664270903,0.6358220473114296,0.6428571428571428,1.0,1.0,0.0
56,0.3299575248823134,0.8018299660403798,0.9278573357558091,0.26555055799242233,0.5454545454545452,0.5,0.46312811664270903,0.6358220473114296,0.7528571428571429,1.0,1.0,0.0
57,0.5971466462115275,0.8341305890506412,1.0,0.6104414605275407,0.36363636363636354,1.0,0.46312811664270903,0.6358220473114296,0.7114285714285713,1.0,0.0,1.0
58,0.5226566367749018,0.4849952407736809,0.6551044215819659,0.6455022715789375,0.36363636363636354,0.5,0.5610630834350037,0.7585376091962521,0.6099999999999999,1.0,0.0,1.0
59,0.5828999289528752,0.6095343526399408,0.8646879641298824,0.3163004741958999,0.8181818181818181,0.5,0.5610630834350037,1.0,0.6442857142857141,1.0,0.0,1.0
60,0.47930233499867764,0.619962009273034,1.0,0.635947283658972,0.909090909090909,1.0,1.0,1.0,0.4785714285714286,1.0,0.0,1.0
61,0.4699250653620581,0.4896411456216652,0.5245439214384606,0.23231385073269728,0.45454545454545436,1.0,0.0,0.6358220473114296,0.5728571428571427,1.0,0.0,1.0
62,0.534314515372164,0.5609397747182276,0.8995186633870331,0.22207448061533908,0.36363636363636354,1.0,0.46312811664270903,0.7585376091962521,0.6828571428571428,1.0,1.0,0.0
63,0.43352309367625913,0.5300407499685915,0.6007957246989886,0.34851121574731414,0.9999999999999998,0.5,0.46312811664270903,0.4659204042733567,0.6699999999999999,1.0,0.0,1.0
64,0.5107967321346164,0.23837079856758986,0.5756736798047222,0.3867853801518836,0.909090909090909,1.0,0.46312811664270903,1.0,0.6728571428571428,1.0,1.0,0.0
65,0.6293000726765312,0.7310059530807409,1.0,0.266522514684736,0.7272727272727273,0.5,0.0,0.4659204042733567,0.6771428571428573,1.0,0.0,1.0
66,0.36008927642132915,0.6842321859080989,0.7085388327226163,0.7102265876615782,0.18181818181818188,1.0,0.0,0.4659204042733567,0.49999999999999994,1.0,1.0,0.0
67,0.3867678364166983,0.5095535926092076,0.679030041149127,0.7239449547208973,0.18181818181818188,1.0,0.0,0.7585376091962521,0.7414285714285715,1.0,1.0,0.0
68,0.42864475869440605,0.768249508849667,0.8049007647956026,0.4631710883075354,0.5454545454545452,1.0,1.0,0.4659204042733567,0.6214285714285714,1.0,1.0,0.0
69,0.326741446729588,0.5932419140917224,0.39138829527348884,0.8971927396431963,0.5454545454545452,1.0,0.5610630834350037,1.0,0.5914285714285714,1.0,1.0,0.0
70,0.29940618801801533,0.5808408624014851,0.7505777129829141,0.09131325802167145,0.45454545454545436,1.0,0.46312811664270903,0.7585376091962521,0.5857142857142856,1.0,1.0,0.0
71,0.5153546782111118,0.6660926804521778,0.7636204813982417,0.5650223562931366,0.18181818181818188,1.0,0.46312811664270903,0.7585376091962521,0.8528571428571428,1.0,0.0,1.0
72,0.43461144494894116,0.477948587240613,0.5644657942979049,0.11143259832885477,0.5454545454545452,1.0,0.46312811664270903,0.6358220473114296,0.6385714285714286,1.0,1.0,0.0
73,0.39725859560562776,0.6084423606026517,0.7217942498362625,0.45171420829668996,0.36363636363636354,1.0,1.0,0.7585376091962521,0.5142857142857142,1.0,1.0,0.0
74,0.5095064060991623,0.519025532415758,1.0,0.30459351366488085,0.5454545454545452,1.0,0.46312811664270903,0.4659204042733567,0.43142857142857144,1.0,1.0,0.0
75,0.5934890859846732,0.3865977754824918,0.8986212694751576,0.3315743861466657,0.09090909090909083,0.5,0.5610630834350037,0.7585376091962521,0.7685714285714285,1.0,0.0,1.0
76,0.5479654494971503,0.733142343458522,0.36867438134946173,0.8051600872118373,0.45454545454545436,1.0,0.46312811664270903,0.6358220473114296,0.6685714285714284,1.0,1.0,0.0
77,0.24623773647427669,0.4297510269379134,1.0,0.3244211464238519,0.6363636363636365,1.0,0.0,0.7585376091962521,0.54,1.0,1.0,0.0
78,0.8520807983596721,0.49137337956456856,0.6334490298587762,0.4814781813846535,0.0,1.0,0.5610630834350037,0.6358220473114296,0.7728571428571427,1.0,0.0,1.0
79,0.3825813588944181,0.6873319596665628,1.0,0.8669651042498513,0.2727272727272727,0.5,0.0,0.4659204042733567,0.6328571428571428,1.0,0.0,1.0
80,0.5679534008963776,0.7989751717593725,0.9171244269912786,0.7393634085317536,0.909090909090909,0.5,0.46312811664270903,0.4659204042733567,0.7557142857142858,1.0,1.0,0.0
81,0.3027464372491571,0.44925123434780373,0.6146582893652079,0.7248834651480468,0.0,0.0,0.5610630834350037,0.4659204042733567,0.5771428571428572,1.0,1.0,0.0
82,0.45733406734881676,0.24708808610134586,0.40723496396920045,0.8025343160333277,0.0,1.0,0.46312811664270903,0.4659204042733567,0.49428571428571416,1.0,0.0,1.0
83,0.6125160261032083,0.5641686066992517,0.8205474327298261,0.18258390370483413,0.8181818181818181,0.5,1.0,0.6358220473114296,0.8357142857142856,1.0,1.0,0.0
84,0.23855614923143317,0.11721395071136204,0.37008390370483424,0.0,0.9999999999999998,1.0,0.46312811664270903,0.6358220473114296,0.3257142857142857,0.0,1.0,0.0
85,0.01511134031674629,0.11199771404762421,0.7009931617631033,0.5012783735524015,0.909090909090909,1.0,0.0,0.4659204042733567,0.5614285714285714,1.0,1.0,0.0
86,0.6870826247511119,0.6702602724079834,0.9200090449309284,0.9999999999999999,0.6363636363636365,0.0,0.46312811664270903,0.7585376091962521,0.7914285714285714,1.0,0.0,1.0
87,0.3962074164780635,0.8027906989766604,0.24994459571915367,0.2026194460636589,0.5454545454545452,0.5,0.5610630834350037,0.6358220473114296,0.45714285714285713,1.0,1.0,0.0
88,0.3569429919683783,0.4689947094402977,0.18408214855841376,0.5761204813982416,0.9999999999999998,0.5,0.0,0.4659204042733567,0.5542857142857143,1.0,1.0,0.0
89,0.23001917981688366,0.5044908478593926,0.36438377672575295,0.40861713075675754,0.8181818181818181,0.0,1.0,0.4659204042733567,0.6414285714285715,1.0,1.0,0.0
90,0.4864755864763171,0.5078699849078339,0.4763787305248426,0.33078646298939873,0.0,0.5,0.46312811664270903,1.0,0.7414285714285715,1.0,1.0,0.0
91,0.44947827751110897,0.7374641810324447,0.5382661646487814,0.6188034350154562,0.909090909090909,0.5,0.0,0.7585376091962521,0.6842857142857144,1.0,0.0,1.0
92,0.11736411635001945,0.20594919274867846,0.28581123275768927,0.5012783735524015,0.09090909090909083,0.0,0.46312811664270903,0.0,0.31857142857142856,0.0,1.0,0.0
93,0.29379511851267426,0.6898293293604947,0.8084144916946916,0.5012783735524015,0.2727272727272727,1.0,1.0,0.4659204042733567,0.72,1.0,1.0,0.0
94,0.6854864884021495,0.42230544209736604,0.5880205201581847,0.9999999999999999,0.0,0.5,0.5610630834350037,0.6358220473114296,0.7142857142857142,1.0,0.0,1.0
95,0.7175767784924663,0.22712391379230518,0.9507765659969079,0.34926422653793987,0.18181818181818188,0.5,0.46312811664270903,0.4659204042733567,0.5085714285714285,1.0,0.0,1.0
96,0.4461443033039361,0.5168067163086845,0.42092402454616706,0.8202453493783196,0.6363636363636365,0.5,0.5610630834350037,0.4659204042733567,0.5028571428571429,1.0,1.0,0.0
97,0.8451551723810004,0.575461351739565,0.7808977238413368,0.7961117047265115,0.6363636363636365,0.5,0.0,0.7585376091962521,0.7471428571428571,1.0,0.0,1.0
98,0.47517487930558594,0.7617805738938115,0.6179245781085513,0.5012783735524015,0.6363636363636365,0.0,0.5610630834350037,0.4659204042733567,0.6114285714285714,1.0,1.0,0.0
99,0.0957915695970655,0.5528556488817606,0.5397627356432376,0.5012783735524015,0.45454545454545436,1.0,0.0,0.4659204042733567,0.5242857142857142,1.0,1.0,0.0
100,0.3883389005287218,0.3391010376658841,0.2280062106521339,0.07089621309188077,0.45454545454545436,1.0,1.0,0.4659204042733567,0.5957142857142856,1.0,1.0,0.0
101,0.44337987875320894,0.6040836977516002,0.5798181751761361,0.7147274009875894,0.36363636363636354,0.0,0.46312811664270903,0.4659204042733567,0.5542857142857143,1.0,1.0,0.0
102,0.23920326786538368,0.64119497838237,0.5412540309952688,0.5012783735524015,0.7272727272727273,1.0,0.46312811664270903,0.6358220473114296,0.3657142857142857,0.0,0.0,1.0
103,0.4099249031277286,0.4580069083624269,0.3976212011180894,0.37483719800158666,0.2727272727272727,0.5,0.46312811664270903,0.7585376091962521,0.4885714285714286,1.0,0.0,1.0
104,0.6970681912742931,0.75162278942421,0.7735384147367681,0.49654982654205193,0.8181818181818181,1.0,0.46312811664270903,0.4659204042733567,0.7799999999999998,1.0,0.0,1.0
105,0.5546966071697997,0.780889977130443,1.0,0.9816007882409966,0.9999999999999998,0.0,0.46312811664270903,0.4659204042733567,0.7271428571428571,1.0,0.0,1.0
106,0.0823889360042602,0.5921612563322252,0.5630477311285418,0.8651327955033076,0.9999999999999998,0.0,0.0,0.4659204042733567,0.39571428571428574,0.0,1.0,0.0
107,0.4004156447853328,0.38892674497982443,0.6714933193655338,0.5012783735524015,0.9999999999999998,0.5,0.0,0.0,0.4242857142857143,0.0,1.0,0.0
108,0.07667273103431968,0.1314280848056258,0.7577277124115109,0.689501058329771,0.5454545454545452,1.0,0.0,0.4659204042733567,0.5085714285714285,1.0,1.0,0.0
109,0.5160112808421676,0.6474619209385883,0.7377045149731032,0.40794617832004343,0.0,1.0,0.0,0.0,0.7785714285714285,1.0,0.0,1.0
110,0.31211358579786513,0.5458283706939002,0.9339026042168175,0.4523531456166344,0.7272727272727273,0.0,0.0,0.4659204042733567,0.6828571428571428,1.0,1.0,0.0
111,0.4550780762029943,0.5652444816562019,0.6834224709286689,0.6514887842526859,0.5454545454545452,0.5,0.46312811664270903,0.4659204042733567,0.7742857142857142,1.0,0.0,1.0
112,0.40146925696273456,0.6514837632925743,0.7441223441518731,0.0,0.8181818181818181,1.0,0.0,1.0,0.47000000000000003,1.0,1.0,0.0
113,0.2909675951966343,0.843499511110142,0.49883393263172426,0.9999999999999999,0.9999999999999998,0.0,0.0,0.6358220473114296,0.47428571428571437,1.0,1.0,0.0
114,0.45227119818522843,0.6566966970072703,0.6846771604297175,0.08646380336544668,0.7272727272727273,1.0,0.46312811664270903,0.4659204042733567,0.6299999999999999,1.0,1.0,0.0
115,0.6542084304029346,1.0,1.0,0.5254488997736763,0.5454545454545452,1.0,0.0,0.6358220473114296,0.812857142857143,1.0,0.0,1.0
116,0.44062744236304724,0.19884334687660282,0.9049615845034353,0.5292352187106842,0.09090909090909083,0.5,0.46312811664270903,0.0,0.6114285714285714,1.0,1.0,0.0
117,0.38153528367900164,0.37047190685064774,0.5198606398442855,0.6280151462875877,0.45454545454545436,0.5,0.0,0.6358220473114296,0.40285714285714286,0.0,0.0,1.0
118,0.42111327115295116,0.5442030499811874,0.8212707037715805,0.5663209670400507,0.8181818181818181,1.0,0.0,0.7585376091962521,0.4885714285714286,1.0,0.0,1.0
119,0.5166692871601668,0.7117708179333828,0.5442211521482062,0.6352206196109901,0.9999999999999998,0.0,0.0,0.6358220473114296,0.6128571428571428,1.0,0.0,1.0
120,0.28926365481097677,0.2600115198183999,0.8728469009602837,0.6146064196461912,0.909090909090909,0.5,0.5610630834350037,1.0,0.5742857142857143,1.0,1.0,0.0
121,0.12611907485904483,0.5283961300230544,0.123313793142799,0.6244522688714572,0.2727272727272727,1.0,0.0,0.4659204042733567,0.4471428571428571,1.0,1.0,0.0
122,0.3453657301368128,0.6948731902104344,0.6224776437068634,0.4356262895667128,0.18181818181818188,1.0,0.46312811664270903,0.7585376091962521,0.5057142857142858,1.0,0.0,1.0
123,0.3485307430372654,0.49768135879705605,0.839743171927315,0.4126292484913253,0.09090909090909083,0.5,0.46312811664270903,0.7585376091962521,0.6171428571428572,1.0,1.0,0.0
124,0.578643033321264,0.587304415956011,1.0,0.3378188947244819,0.45454545454545436,1.0,0.0,0.4659204042733567,0.637142857142857,1.0,0.0,1.0
125,0.5193156035268763,0.6619605940968798,0.7775429309885398,0.7756100917537913,0.6363636363636365,1.0,1.0,0.4659204042733567,0.6885714285714286,1.0,0.0,1.0
126,0.587245444798539,0.9157332290648377,0.7863008808185803,0.2616267495797082,0.45454545454545436,0.0,1.0,0.4659204042733567,0.794285714285714,1.0,0.0,1.0
127,0.4740028625128801,0.9989223508916703,0.8070061723196529,0.39711638577317243,0.7272727272727273,1.0,0.46312811664270903,0.7585376091962521,0.7685714285714285,1.0,1.0,0.0
128,0.3757841072924781,0.8586143855573038,0.5307009105999696,0.15054086775722408,0.36363636363636354,1.0,0.46312811664270903,0.7585376091962521,0.6028571428571428,1.0,1.0,0.0
129,0.36794170095760576,0.6216183986959898,0.8021064196461933,0.9999999999999999,0.09090909090909083,0.5,0.0,0.7585376091962521,0.6028571428571428,1.0,1.0,0.0
130,0.2518856130360313,0.5151387655677706,0.32950727724118367,0.14200727724118367,0.6363636363636365,0.0,0.46312811664270903,0.4659204042733567,0.39999999999999997,0.0,1.0,0.0
131,0.3658491615541118,0.5338689081586385,0.6740068382368968,0.5012783735524015,0.7272727272727273,0.5,1.0,0.7585376091962521,0.6328571428571428,1.0,0.0,1.0
132,0.35116356403541643,0.7104409473790154,0.7325941712277437,0.659096630092464,0.8181818181818181,1.0,0.0,1.0,0.6885714285714286,1.0,1.0,0.0
133,0.1292913018817746,0.9712540194386077,0.8559256138533342,0.4650724252795343,0.2727272727272727,0.5,0.46312811664270903,0.4659204042733567,0.6928571428571428,1.0,1.0,0.0
134,0.0,0.3371559421454587,0.47277259901241064,0.9318663916199034,0.45454545454545436,0.0,0.0,0.7585376091962521,0.49714285714285705,1.0,1.0,0.0
135,0.49873740393525906,0.6008236427167963,1.0,0.7183787736536734,0.909090909090909,1.0,0.46312811664270903,0.6358220473114296,0.5585714285714285,1.0,0.0,1.0
136,0.2012956251822686,0.3208427147462087,0.5214281979173099,0.7536427807557212,0.8181818181818181,1.0,0.46312811664270903,0.6358220473114296,0.6271428571428572,1.0,1.0,0.0
137,0.3590409281769486,0.35039097995336194,0.5594848537124122,0.5160066806344662,0.6363636363636365,0.5,0.46312811664270903,0.7585376091962521,0.3985714285714285,0.0,0.0,1.0
138,0.6304047393547902,0.5733104486773415,0.5062566985971714,0.2985769813545246,0.7272727272727273,1.0,0.46312811664270903,1.0,0.5228571428571427,1.0,0.0,1.0
139,0.569564571096053,0.4844116806248517,0.5038004741958999,0.5012783735524015,0.9999999999999998,1.0,0.46312811664270903,0.4659204042733567,0.6728571428571428,1.0,0.0,1.0
140,0.32297470703856923,0.8188460050348552,0.47186407139624054,0.5012783735524015,0.36363636363636354,1.0,0.46312811664270903,1.0,0.7157142857142855,1.0,1.0,0.0
141,0.07812280400217783,0.7980325030820432,0.9105095897482149,0.6739769842197395,0.9999999999999998,0.5,0.46312811664270903,0.4659204042733567,0.3714285714285714,0.0,1.0,0.0
142,0.40727698443141186,0.47557743983261885,0.5658799098948386,0.5229279798713192,0.45454545454545436,0.0,0.5610630834350037,0.4659204042733567,0.51,1.0,1.0,0.0
143,0.1601023416213241,0.4479839526467085,0.5375158722683375,0.5012783735524015,0.909090909090909,0.0,0.46312811664270903,0.4659204042733567,0.42,0.0,0.0,1.0
144,0.4417270158035587,0.3762415280638535,0.4691212263463266,0.9434804653792593,0.2727272727272727,0.5,0.5610630834350037,0.6358220473114296,0.5214285714285714,1.0,0.0,1.0
145,0.28181139983726833,0.6625487994731596,0.7345082281347287,0.4770720201286808,0.36363636363636354,0.0,0.5610630834350037,0.7585376091962521,0.6957142857142857,1.0,1.0,0.0
146,0.23660683159775822,0.7897381717927829,0.6947147714010979,0.6988304109886693,0.5454545454545452,1.0,0.0,0.4659204042733567,0.6099999999999999,1.0,1.0,0.0
147,0.4340670678117976,0.29935763174700075,0.9114449547208976,0.3530090371249527,0.7272727272727273,1.0,0.0,0.4659204042733567,0.5342857142857143,1.0,1.0,0.0
148,0.719613497195461,0.8547026801835789,0.867115499063378,0.5012783735524015,0.8181818181818181,1.0,0.0,1.0,0.6942857142857142,1.0,0.0,1.0
149,0.4051624178440333,0.7352949300970828,0.5672901448332969,0.5298669008571165,0.909090909090909,1.0,0.46312811664270903,0.6358220473114296,0.5557142857142858,1.0,0.0,1.0
150,0.5524323312696152,0.521238744161153,0.701621403700038,0.9185464439776615,0.45454545454545436,1.0,0.0,0.7585376091962521,0.8299999999999998,1.0,1.0,0.0
151,0.0,0.2829173619046709,0.3259741017704564,0.22895121061019819,0.45454545454545436,1.0,0.0,0.7585376091962521,0.3971428571428571,0.0,1.0,0.0
152,0.3553683489083936,0.7403832802830304,1.0,0.3691157466644207,0.6363636363636365,1.0,0.0,0.7585376091962521,0.5271428571428571,1.0,1.0,0.0
153,0.4505938119819846,0.8352742520242227,1.0,0.5012783735524015,0.909090909090909,1.0,0.46312811664270903,0.4659204042733567,0.6799999999999999,1.0,1.0,0.0
154,0.3132069297715051,0.32712637315098586,0.7917505916519438,0.5444567447465974,0.2727272727272727,1.0,0.0,1.0,0.5085714285714285,1.0,1.0,0.0
155,0.6607619219943027,0.8387511742518587,0.8786774184465969,0.7898787988819106,0.18181818181818188,0.5,0.0,0.4659204042733567,0.7071428571428571,1.0,0.0,1.0
156,0.3564182299984936,0.4567679681957881,0.8263655425692451,0.5012783735524015,0.5454545454545452,0.0,0.0,0.0,0.5857142857142856,1.0,1.0,0.0
157,0.06130270714326224,0.3737863817678165,0.5679938276803473,0.23781309681839213,0.36363636363636354,1.0,0.5610630834350037,0.4659204042733567,0.45,1.0,1.0,0.0
158,0.11510302503291495,0.6602000421859116,0.5839332841164362,0.4066022761586633,0.09090909090909083,0.5,0.46312811664270903,0.0,0.54,1.0,1.0,0.0
159,0.15831467712483363,0.40539296182469803,0.6771468496548393,0.4032305792438694,0.09090909090909083,0.5,0.46312811664270903,0.7585376091962521,0.5142857142857142,1.0,1.0,0.0
160,0.1354704672825849,0.4683915527142544,0.5566157466644208,0.5495646174949743,0.909090909090909,1.0,0.46312811664270903,0.7585376091962521,0.45714285714285713,1.0,1.0,0.0
161,0.4919431445912484,0.42841020475946073,0.6721218408618755,0.47139627684249985,0.45454545454545436,0.0,0.0,0.4659204042733567,0.687142857142857,1.0,1.0,0.0
